date,activityType,steps,grossCalories,calories,distanceInMeters,activeTimeInSeconds
"10/08/2017, 00:00:00 +0800",Pedometer,3574.0,0.0,0.0,2076.0,0.0
"10/09/2017, 00:00:00 +0800",Pedometer,2302.0,0.0,0.0,1393.0,0.0
"10/10/2017, 00:00:00 +0800",Pedometer,7695.0,0.0,0.0,4865.0,0.0
"10/11/2017, 00:00:00 +0800",Pedometer,5785.0,0.0,0.0,3500.0,0.0
"10/12/2017, 00:00:00 +0800",Pedometer,13209.0,0.0,0.0,8368.0,0.0
"10/13/2017, 00:00:00 +0800",Pedometer,10323.0,0.0,0.0,6313.0,0.0
"10/14/2017, 00:00:00 +0800",Pedometer,2687.0,0.0,0.0,1635.0,0.0
"10/15/2017, 00:00:00 +0800",Pedometer,2769.0,0.0,0.0,1658.0,0.0
"10/16/2017, 00:00:00 +0800",Pedometer,8655.0,0.0,0.0,5151.0,0.0
"10/17/2017, 00:00:00 +0800",Pedometer,6851.0,0.0,0.0,4328.0,0.0
"10/18/2017, 00:00:00 +0800",Pedometer,875.0,0.0,0.0,581.0,0.0
"10/19/2017, 00:00:00 +0800",Pedometer,2012.0,0.0,0.0,1193.0,0.0
"10/20/2017, 00:00:00 +0800",Pedometer,5116.0,0.0,0.0,3229.0,0.0
"10/21/2017, 00:00:00 +0800",Pedometer,1032.0,0.0,0.0,691.0,0.0
"10/22/2017, 00:00:00 +0800",Pedometer,1154.0,0.0,0.0,776.0,0.0
"10/23/2017, 00:00:00 +0800",Pedometer,9257.0,0.0,0.0,5586.0,0.0
"10/24/2017, 00:00:00 +0800",Pedometer,6118.0,0.0,0.0,4089.0,0.0
"10/25/2017, 00:00:00 +0800",Pedometer,9268.0,0.0,0.0,6118.0,0.0
"10/26/2017, 00:00:00 +0800",Pedometer,5861.0,0.0,0.0,3598.0,0.0
"10/27/2017, 00:00:00 +0800",Pedometer,712.0,0.0,0.0,493.0,0.0
"10/28/2017, 00:00:00 +0800",Pedometer,4681.0,0.0,0.0,2793.0,0.0
"10/29/2017, 00:00:00 +0800",Pedometer,678.0,0.0,0.0,445.0,0.0
"10/30/2017, 00:00:00 +0800",Pedometer,4807.0,0.0,0.0,2932.0,0.0
"10/31/2017, 00:00:00 +0800",Pedometer,4619.0,0.0,0.0,2789.0,0.0
"11/01/2017, 00:00:00 +0800",Pedometer,5947.0,0.0,0.0,3715.0,0.0
"11/02/2017, 00:00:00 +0800",Pedometer,394.0,0.0,0.0,267.0,0.0
"11/03/2017, 00:00:00 +0800",Pedometer,6754.0,0.0,0.0,3914.0,0.0
"11/04/2017, 00:00:00 +0800",Pedometer,12418.0,0.0,0.0,7053.0,0.0
"11/05/2017, 00:00:00 +0800",Pedometer,9156.0,0.0,0.0,5362.0,0.0
"11/06/2017, 00:00:00 +0800",Pedometer,12176.0,0.0,0.0,7234.0,0.0
"11/07/2017, 00:00:00 +0800",Pedometer,5333.0,0.0,0.0,3218.0,0.0
"11/08/2017, 00:00:00 +0800",Pedometer,3343.0,0.0,0.0,2188.0,0.0
"11/09/2017, 00:00:00 +0800",Pedometer,6300.0,0.0,0.0,3912.0,0.0
"11/10/2017, 00:00:00 +0800",Pedometer,3441.0,0.0,0.0,2107.0,0.0
"11/11/2017, 00:00:00 +0800",Pedometer,345.0,0.0,0.0,241.0,0.0
"11/12/2017, 00:00:00 +0800",Pedometer,2475.0,0.0,0.0,1540.0,0.0
"11/13/2017, 00:00:00 +0800",Pedometer,541.0,0.0,0.0,361.0,0.0
"11/14/2017, 00:00:00 +0800",Pedometer,482.0,0.0,0.0,322.0,0.0
"11/15/2017, 00:00:00 +0800",Pedometer,4084.0,0.0,0.0,2534.0,0.0
"11/16/2017, 00:00:00 +0800",Pedometer,5867.0,0.0,0.0,3616.0,0.0
"11/17/2017, 00:00:00 +0800",Pedometer,5013.0,0.0,0.0,3246.0,0.0
"11/18/2017, 00:00:00 +0800",Pedometer,352.0,0.0,0.0,232.0,0.0
"11/19/2017, 00:00:00 +0800",Pedometer,2486.0,0.0,0.0,1471.0,0.0
"11/20/2017, 00:00:00 +0800",Pedometer,2245.0,0.0,0.0,1431.0,0.0
"11/21/2017, 00:00:00 +0800",Pedometer,4167.0,0.0,0.0,2618.0,0.0
"11/22/2017, 00:00:00 +0800",Pedometer,3709.0,0.0,0.0,2315.0,0.0
"11/23/2017, 00:00:00 +0800",Pedometer,8959.0,0.0,0.0,5611.0,0.0
"11/24/2017, 00:00:00 +0800",Pedometer,3675.0,0.0,0.0,2223.0,0.0
"11/25/2017, 00:00:00 +0800",Pedometer,385.0,0.0,0.0,265.0,0.0
"11/26/2017, 00:00:00 +0800",Pedometer,13100.0,0.0,0.0,7733.0,0.0
"11/27/2017, 00:00:00 +0800",Pedometer,12589.0,0.0,0.0,7694.0,0.0
"11/28/2017, 00:00:00 +0800",Pedometer,3442.0,0.0,0.0,2187.0,0.0
"11/29/2017, 00:00:00 +0800",Pedometer,2332.0,0.0,0.0,1452.0,0.0
"11/30/2017, 00:00:00 +0800",Pedometer,7440.0,0.0,0.0,4658.0,0.0
"12/01/2017, 00:00:00 +0800",Pedometer,9358.0,0.0,0.0,5769.0,0.0
"12/02/2017, 00:00:00 +0800",Pedometer,3036.0,0.0,0.0,1873.0,0.0
"12/03/2017, 00:00:00 +0800",Pedometer,2073.0,0.0,0.0,1240.0,0.0
"12/04/2017, 00:00:00 +0800",Pedometer,9212.0,0.0,0.0,5620.0,0.0
"12/05/2017, 00:00:00 +0800",Pedometer,5645.0,0.0,0.0,3505.0,0.0
"12/06/2017, 00:00:00 +0800",Pedometer,2527.0,0.0,0.0,1560.0,0.0
"12/07/2017, 00:00:00 +0800",Pedometer,2351.0,0.0,0.0,1460.0,0.0
"12/08/2017, 00:00:00 +0800",Pedometer,8525.0,0.0,0.0,5360.0,0.0
"12/09/2017, 00:00:00 +0800",Pedometer,1407.0,0.0,0.0,855.0,0.0
"12/10/2017, 00:00:00 +0800",Pedometer,771.0,0.0,0.0,535.0,0.0
"12/11/2017, 00:00:00 +0800",Pedometer,8412.0,0.0,0.0,5269.0,0.0
"12/12/2017, 00:00:00 +0800",Pedometer,6650.0,0.0,0.0,4311.0,0.0
"12/13/2017, 00:00:00 +0800",Pedometer,11941.0,0.0,0.0,7549.0,0.0
"12/14/2017, 00:00:00 +0800",Pedometer,12275.0,0.0,0.0,7594.0,0.0
"12/15/2017, 00:00:00 +0800",Pedometer,12283.0,0.0,0.0,7170.0,0.0
"12/16/2017, 00:00:00 +0800",Pedometer,7644.0,0.0,0.0,4621.0,0.0
"12/17/2017, 00:00:00 +0800",Pedometer,10949.0,0.0,0.0,6772.0,0.0
"12/18/2017, 00:00:00 +0800",Pedometer,10335.0,0.0,0.0,6462.0,0.0
"12/19/2017, 00:00:00 +0800",Pedometer,7664.0,0.0,0.0,4602.0,0.0
"12/20/2017, 00:00:00 +0800",Pedometer,10899.0,0.0,0.0,7146.0,0.0
"12/21/2017, 00:00:00 +0800",Pedometer,10566.0,0.0,0.0,6520.0,0.0
"12/22/2017, 00:00:00 +0800",Pedometer,15165.0,0.0,0.0,9419.0,0.0
"12/23/2017, 00:00:00 +0800",Pedometer,17875.0,0.0,0.0,11014.0,0.0
"12/24/2017, 00:00:00 +0800",Pedometer,4121.0,0.0,0.0,2424.0,0.0
"12/25/2017, 00:00:00 +0800",Pedometer,7108.0,0.0,0.0,5011.0,0.0
"12/26/2017, 00:00:00 +0800",Pedometer,338.0,0.0,0.0,244.0,0.0
"12/27/2017, 00:00:00 +0800",Pedometer,7983.0,0.0,0.0,4942.0,0.0
"12/28/2017, 00:00:00 +0800",Pedometer,353.0,0.0,0.0,241.0,0.0
"12/29/2017, 00:00:00 +0800",Pedometer,10618.0,0.0,0.0,6297.0,0.0
"12/30/2017, 00:00:00 +0800",Pedometer,365.0,0.0,0.0,259.0,0.0
"12/31/2017, 00:00:00 +0800",Pedometer,840.0,0.0,0.0,578.0,0.0
"01/01/2018, 00:00:00 +0800",Pedometer,1301.0,0.0,0.0,796.0,0.0
"01/02/2018, 00:00:00 +0800",Pedometer,869.0,0.0,0.0,602.0,0.0
"01/03/2018, 00:00:00 +0800",Pedometer,2069.0,0.0,0.0,1333.0,0.0
"01/04/2018, 00:00:00 +0800",Pedometer,7715.0,0.0,0.0,4625.0,0.0
"01/05/2018, 00:00:00 +0800",Pedometer,6153.0,0.0,0.0,3943.0,0.0
"01/06/2018, 00:00:00 +0800",Pedometer,3904.0,0.0,0.0,2377.0,0.0
"01/07/2018, 00:00:00 +0800",Pedometer,799.0,0.0,0.0,525.0,0.0
"01/08/2018, 00:00:00 +0800",Pedometer,8198.0,0.0,0.0,4996.0,0.0
"01/09/2018, 00:00:00 +0800",Pedometer,989.0,0.0,0.0,691.0,0.0
"01/10/2018, 00:00:00 +0800",Pedometer,606.0,0.0,0.0,396.0,0.0
"01/11/2018, 00:00:00 +0800",Pedometer,257.0,0.0,0.0,183.0,0.0
"01/12/2018, 00:00:00 +0800",Pedometer,944.0,0.0,0.0,653.0,0.0
"01/13/2018, 00:00:00 +0800",Pedometer,577.0,0.0,0.0,389.0,0.0
"01/14/2018, 00:00:00 +0800",Pedometer,2193.0,0.0,0.0,1337.0,0.0
"01/15/2018, 00:00:00 +0800",Pedometer,8840.0,0.0,0.0,5191.0,0.0
"01/16/2018, 00:00:00 +0800",Pedometer,6113.0,0.0,0.0,3980.0,0.0
"01/17/2018, 00:00:00 +0800",Pedometer,5107.0,0.0,0.0,2995.0,0.0
"01/18/2018, 00:00:00 +0800",Pedometer,862.0,0.0,0.0,621.0,0.0
"01/19/2018, 00:00:00 +0800",Pedometer,9692.0,0.0,0.0,6302.0,0.0
"01/20/2018, 00:00:00 +0800",Pedometer,597.0,0.0,0.0,422.0,0.0
"01/21/2018, 00:00:00 +0800",Pedometer,2646.0,0.0,0.0,1563.0,0.0
"01/22/2018, 00:00:00 +0800",Pedometer,609.0,0.0,0.0,412.0,0.0
"01/23/2018, 00:00:00 +0800",Pedometer,3689.0,0.0,0.0,2159.0,0.0
"01/24/2018, 00:00:00 +0800",Pedometer,318.0,0.0,0.0,210.0,0.0
"01/25/2018, 00:00:00 +0800",Pedometer,354.0,0.0,0.0,250.0,0.0
"01/26/2018, 00:00:00 +0800",Pedometer,7086.0,0.0,0.0,4305.0,0.0
"01/27/2018, 00:00:00 +0800",Pedometer,146.0,0.0,0.0,106.0,0.0
"01/28/2018, 00:00:00 +0800",Pedometer,3023.0,0.0,0.0,1864.0,0.0
"01/29/2018, 00:00:00 +0800",Pedometer,3654.0,0.0,0.0,2279.0,0.0
"01/30/2018, 00:00:00 +0800",Pedometer,3358.0,0.0,0.0,2136.0,0.0
"01/31/2018, 00:00:00 +0800",Pedometer,953.0,0.0,0.0,629.0,0.0
"02/01/2018, 00:00:00 +0800",Pedometer,803.0,0.0,0.0,540.0,0.0
"02/02/2018, 00:00:00 +0800",Pedometer,8921.0,0.0,0.0,5662.0,0.0
"02/03/2018, 00:00:00 +0800",Pedometer,1455.0,0.0,0.0,878.0,0.0
"02/04/2018, 00:00:00 +0800",Pedometer,664.0,0.0,0.0,464.0,0.0
"02/05/2018, 00:00:00 +0800",Pedometer,8920.0,0.0,0.0,5613.0,0.0
"02/06/2018, 00:00:00 +0800",Pedometer,5168.0,0.0,0.0,3300.0,0.0
"02/07/2018, 00:00:00 +0800",Pedometer,503.0,0.0,0.0,320.0,0.0
"02/08/2018, 00:00:00 +0800",Pedometer,4295.0,0.0,0.0,2652.0,0.0
"02/09/2018, 00:00:00 +0800",Pedometer,666.0,0.0,0.0,456.0,0.0
"02/10/2018, 00:00:00 +0800",Pedometer,660.0,0.0,0.0,442.0,0.0
"02/11/2018, 00:00:00 +0800",Pedometer,1485.0,0.0,0.0,1019.0,0.0
"02/12/2018, 00:00:00 +0800",Pedometer,2295.0,0.0,0.0,1490.0,0.0
"02/13/2018, 00:00:00 +0800",Pedometer,1550.0,0.0,0.0,981.0,0.0
"02/14/2018, 00:00:00 +0800",Pedometer,853.0,0.0,0.0,547.0,0.0
"02/15/2018, 00:00:00 +0800",Pedometer,4752.0,0.0,0.0,3057.0,0.0
"02/16/2018, 00:00:00 +0800",Pedometer,5007.0,0.0,0.0,3314.0,0.0
"02/17/2018, 00:00:00 +0800",Pedometer,499.0,0.0,0.0,311.0,0.0
"02/18/2018, 00:00:00 +0800",Pedometer,474.0,0.0,0.0,338.0,0.0
"02/19/2018, 00:00:00 +0800",Pedometer,1917.0,0.0,0.0,1226.0,0.0
"02/20/2018, 00:00:00 +0800",Pedometer,11671.0,0.0,0.0,7228.0,0.0
"02/21/2018, 00:00:00 +0800",Pedometer,2478.0,0.0,0.0,1577.0,0.0
"02/22/2018, 00:00:00 +0800",Pedometer,6017.0,0.0,0.0,3672.0,0.0
"02/23/2018, 00:00:00 +0800",Pedometer,7439.0,0.0,0.0,4678.0,0.0
"02/24/2018, 00:00:00 +0800",Pedometer,796.0,0.0,0.0,556.0,0.0
"02/25/2018, 00:00:00 +0800",Pedometer,4962.0,0.0,0.0,3011.0,0.0
"02/26/2018, 00:00:00 +0800",Pedometer,5838.0,0.0,0.0,3722.0,0.0
"02/27/2018, 00:00:00 +0800",Pedometer,8514.0,0.0,0.0,5040.0,0.0
"02/28/2018, 00:00:00 +0800",Pedometer,23003.0,0.0,0.0,14121.0,0.0
"03/01/2018, 00:00:00 +0800",Pedometer,14750.0,0.0,0.0,9798.0,0.0
"03/02/2018, 00:00:00 +0800",Pedometer,13397.0,0.0,0.0,7928.0,0.0
"03/03/2018, 00:00:00 +0800",Pedometer,16738.0,0.0,0.0,10799.0,0.0
"03/04/2018, 00:00:00 +0800",Pedometer,14933.0,0.0,0.0,9645.0,0.0
"03/05/2018, 00:00:00 +0800",Pedometer,14176.0,0.0,0.0,8599.0,0.0
"03/06/2018, 00:00:00 +0800",Pedometer,24600.0,0.0,0.0,15727.0,0.0
"03/07/2018, 00:00:00 +0800",Pedometer,20150.0,0.0,0.0,13013.0,0.0
"03/08/2018, 00:00:00 +0800",Pedometer,12995.0,0.0,0.0,8100.0,0.0
"03/09/2018, 00:00:00 +0800",Pedometer,13154.0,0.0,0.0,8157.0,0.0
"03/10/2018, 00:00:00 +0800",Pedometer,22550.0,0.0,0.0,13398.0,0.0
"03/11/2018, 00:00:00 +0800",Pedometer,17062.0,0.0,0.0,10226.0,0.0
"03/12/2018, 00:00:00 +0800",Pedometer,5777.0,0.0,0.0,3391.0,0.0
"03/13/2018, 00:00:00 +0800",Pedometer,2756.0,0.0,0.0,1728.0,0.0
"03/14/2018, 00:00:00 +0800",Pedometer,1252.0,0.0,0.0,840.0,0.0
"03/15/2018, 00:00:00 +0800",Pedometer,5948.0,0.0,0.0,3610.0,0.0
"03/16/2018, 00:00:00 +0800",Pedometer,8023.0,0.0,0.0,4685.0,0.0
"03/17/2018, 00:00:00 +0800",Pedometer,1499.0,0.0,0.0,1062.0,0.0
"03/18/2018, 00:00:00 +0800",Pedometer,783.0,0.0,0.0,522.0,0.0
"03/19/2018, 00:00:00 +0800",Pedometer,7011.0,0.0,0.0,4203.0,0.0
"03/20/2018, 00:00:00 +0800",Pedometer,6181.0,0.0,0.0,3686.0,0.0
"03/21/2018, 00:00:00 +0800",Pedometer,7659.0,0.0,0.0,4544.0,0.0
"03/22/2018, 00:00:00 +0800",Pedometer,4858.0,0.0,0.0,2997.0,0.0
"03/23/2018, 00:00:00 +0800",Pedometer,7365.0,0.0,0.0,4360.0,0.0
"03/24/2018, 00:00:00 +0800",Pedometer,1453.0,0.0,0.0,966.0,0.0
"03/25/2018, 00:00:00 +0800",Pedometer,4902.0,0.0,0.0,2970.0,0.0
"03/26/2018, 00:00:00 +0800",Pedometer,8177.0,0.0,0.0,4758.0,0.0
"03/27/2018, 00:00:00 +0800",Pedometer,8306.0,0.0,0.0,4820.0,0.0
"03/28/2018, 00:00:00 +0800",Pedometer,5727.0,0.0,0.0,3386.0,0.0
"03/29/2018, 00:00:00 +0800",Pedometer,10385.0,0.0,0.0,5959.0,0.0
"03/30/2018, 00:00:00 +0800",Pedometer,2123.0,0.0,0.0,1366.0,0.0
"03/31/2018, 00:00:00 +0800",Pedometer,1131.0,0.0,0.0,788.0,0.0
"04/01/2018, 00:00:00 +0800",Pedometer,1099.0,0.0,0.0,760.0,0.0
"04/02/2018, 00:00:00 +0800",Pedometer,6599.0,0.0,0.0,3891.0,0.0
"04/03/2018, 00:00:00 +0800",Pedometer,5546.0,0.0,0.0,3441.0,0.0
"04/04/2018, 00:00:00 +0800",Pedometer,9039.0,0.0,0.0,5508.0,0.0
"04/05/2018, 00:00:00 +0800",Pedometer,6831.0,0.0,0.0,4355.0,0.0
"04/06/2018, 00:00:00 +0800",Pedometer,9607.0,0.0,0.0,5925.0,0.0
"04/07/2018, 00:00:00 +0800",Pedometer,1797.0,0.0,0.0,1149.0,0.0
"04/08/2018, 00:00:00 +0800",Pedometer,3782.0,0.0,0.0,2326.0,0.0
"04/09/2018, 00:00:00 +0800",Pedometer,11673.0,0.0,0.0,7606.0,0.0
"04/10/2018, 00:00:00 +0800",Pedometer,9944.0,0.0,0.0,6202.0,0.0
"04/11/2018, 00:00:00 +0800",Pedometer,5722.0,0.0,0.0,3476.0,0.0
"04/12/2018, 00:00:00 +0800",Pedometer,6180.0,0.0,0.0,3869.0,0.0
"04/13/2018, 00:00:00 +0800",Pedometer,9439.0,0.0,0.0,5924.0,0.0
"04/14/2018, 00:00:00 +0800",Pedometer,3681.0,0.0,0.0,2251.0,0.0
"04/15/2018, 00:00:00 +0800",Pedometer,1216.0,0.0,0.0,755.0,0.0
"04/16/2018, 00:00:00 +0800",Pedometer,9077.0,0.0,0.0,5365.0,0.0
"04/17/2018, 00:00:00 +0800",Pedometer,6930.0,0.0,0.0,4217.0,0.0
"04/18/2018, 00:00:00 +0800",Pedometer,11198.0,0.0,0.0,6944.0,0.0
"04/19/2018, 00:00:00 +0800",Pedometer,8928.0,0.0,0.0,5317.0,0.0
"04/20/2018, 00:00:00 +0800",Pedometer,3612.0,0.0,0.0,2230.0,0.0
"04/21/2018, 00:00:00 +0800",Pedometer,614.0,0.0,0.0,405.0,0.0
"04/22/2018, 00:00:00 +0800",Pedometer,2274.0,0.0,0.0,1429.0,0.0
"04/23/2018, 00:00:00 +0800",Pedometer,7700.0,0.0,0.0,4569.0,0.0
"04/24/2018, 00:00:00 +0800",Pedometer,9333.0,0.0,0.0,5715.0,0.0
"04/25/2018, 00:00:00 +0800",Pedometer,2972.0,0.0,0.0,1798.0,0.0
"04/26/2018, 00:00:00 +0800",Pedometer,12376.0,0.0,0.0,7525.0,0.0
"04/27/2018, 00:00:00 +0800",Pedometer,7205.0,0.0,0.0,4365.0,0.0
"04/28/2018, 00:00:00 +0800",Pedometer,3615.0,0.0,0.0,2283.0,0.0
"04/29/2018, 00:00:00 +0800",Pedometer,1008.0,0.0,0.0,638.0,0.0
"04/30/2018, 00:00:00 +0800",Pedometer,3930.0,0.0,0.0,2545.0,0.0
"05/01/2018, 00:00:00 +0800",Pedometer,9756.0,0.0,0.0,5822.0,0.0
"05/02/2018, 00:00:00 +0800",Pedometer,13602.0,0.0,0.0,8937.0,0.0
"05/03/2018, 00:00:00 +0800",Pedometer,1114.0,0.0,0.0,720.0,0.0
"05/04/2018, 00:00:00 +0800",Pedometer,7093.0,0.0,0.0,4280.0,0.0
"05/05/2018, 00:00:00 +0800",Pedometer,2055.0,0.0,0.0,1247.0,0.0
"05/06/2018, 00:00:00 +0800",Pedometer,1381.0,0.0,0.0,855.0,0.0
"05/07/2018, 00:00:00 +0800",Pedometer,7053.0,0.0,0.0,4212.0,0.0
"05/08/2018, 00:00:00 +0800",Pedometer,8052.0,0.0,0.0,4840.0,0.0
"05/09/2018, 00:00:00 +0800",Pedometer,6910.0,0.0,0.0,4110.0,0.0
"05/10/2018, 00:00:00 +0800",Pedometer,3918.0,0.0,0.0,2529.0,0.0
"05/11/2018, 00:00:00 +0800",Pedometer,2269.0,0.0,0.0,1480.0,0.0
"05/12/2018, 00:00:00 +0800",Pedometer,1217.0,0.0,0.0,754.0,0.0
"05/13/2018, 00:00:00 +0800",Pedometer,1727.0,0.0,0.0,1130.0,0.0
"05/14/2018, 00:00:00 +0800",Pedometer,5128.0,0.0,0.0,3193.0,0.0
"05/15/2018, 00:00:00 +0800",Pedometer,6218.0,0.0,0.0,3663.0,0.0
"05/16/2018, 00:00:00 +0800",Pedometer,1144.0,0.0,0.0,779.0,0.0
"05/17/2018, 00:00:00 +0800",Pedometer,5435.0,0.0,0.0,3386.0,0.0
"05/18/2018, 00:00:00 +0800",Pedometer,9510.0,0.0,0.0,6036.0,0.0
"05/19/2018, 00:00:00 +0800",Pedometer,806.0,0.0,0.0,494.0,0.0
"05/20/2018, 00:00:00 +0800",Pedometer,1023.0,0.0,0.0,640.0,0.0
"05/21/2018, 00:00:00 +0800",Pedometer,6857.0,0.0,0.0,4214.0,0.0
"05/22/2018, 00:00:00 +0800",Pedometer,9589.0,0.0,0.0,5936.0,0.0
"05/23/2018, 00:00:00 +0800",Pedometer,4958.0,0.0,0.0,2884.0,0.0
"05/24/2018, 00:00:00 +0800",Pedometer,22761.0,0.0,0.0,13638.0,0.0
"05/25/2018, 00:00:00 +0800",Pedometer,28122.0,0.0,0.0,16881.0,0.0
"05/26/2018, 00:00:00 +0800",Pedometer,9112.0,0.0,0.0,5588.0,0.0
"05/27/2018, 00:00:00 +0800",Pedometer,4733.0,0.0,0.0,2927.0,0.0
"05/28/2018, 00:00:00 +0800",Pedometer,4691.0,0.0,0.0,2965.0,0.0
"05/29/2018, 00:00:00 +0800",Pedometer,3141.0,0.0,0.0,2030.0,0.0
"05/30/2018, 00:00:00 +0800",Pedometer,9036.0,0.0,0.0,5677.0,0.0
"05/31/2018, 00:00:00 +0800",Pedometer,8919.0,0.0,0.0,5520.0,0.0
"06/01/2018, 00:00:00 +0800",Pedometer,10077.0,0.0,0.0,6187.0,0.0
"06/02/2018, 00:00:00 +0800",Pedometer,1394.0,0.0,0.0,858.0,0.0
"06/03/2018, 00:00:00 +0800",Pedometer,1876.0,0.0,0.0,1211.0,0.0
"06/04/2018, 00:00:00 +0800",Pedometer,1562.0,0.0,0.0,1063.0,0.0
"06/05/2018, 00:00:00 +0800",Pedometer,4785.0,0.0,0.0,3286.0,0.0
"06/06/2018, 00:00:00 +0800",Pedometer,1137.0,0.0,0.0,768.0,0.0
"06/07/2018, 00:00:00 +0800",Pedometer,5924.0,0.0,0.0,3772.0,0.0
"06/08/2018, 00:00:00 +0800",Pedometer,3814.0,0.0,0.0,2517.0,0.0
"06/09/2018, 00:00:00 +0800",Pedometer,872.0,0.0,0.0,593.0,0.0
"06/10/2018, 00:00:00 +0800",Pedometer,7768.0,0.0,0.0,4896.0,0.0
"06/11/2018, 00:00:00 +0800",Pedometer,824.0,0.0,0.0,546.0,0.0
"06/12/2018, 00:00:00 +0800",Pedometer,1193.0,0.0,0.0,752.0,0.0
"06/13/2018, 00:00:00 +0800",Pedometer,10164.0,0.0,0.0,6095.0,0.0
"06/14/2018, 00:00:00 +0800",Pedometer,676.0,0.0,0.0,469.0,0.0
"06/15/2018, 00:00:00 +0800",Pedometer,3732.0,0.0,0.0,2362.0,0.0
"06/16/2018, 00:00:00 +0800",Pedometer,4240.0,0.0,0.0,2680.0,0.0
"06/17/2018, 00:00:00 +0800",Pedometer,1632.0,0.0,0.0,989.0,0.0
"06/18/2018, 00:00:00 +0800",Pedometer,1010.0,0.0,0.0,692.0,0.0
"06/19/2018, 00:00:00 +0800",Pedometer,8741.0,0.0,0.0,5397.0,0.0
"06/20/2018, 00:00:00 +0800",Pedometer,1100.0,0.0,0.0,766.0,0.0
"06/21/2018, 00:00:00 +0800",Pedometer,5647.0,0.0,0.0,3654.0,0.0
"06/22/2018, 00:00:00 +0800",Pedometer,8600.0,0.0,0.0,5474.0,0.0
"06/23/2018, 00:00:00 +0800",Pedometer,16083.0,0.0,0.0,9672.0,0.0
"06/24/2018, 00:00:00 +0800",Pedometer,14768.0,0.0,0.0,9144.0,0.0
"06/25/2018, 00:00:00 +0800",Pedometer,19635.0,0.0,0.0,12314.0,0.0
"06/26/2018, 00:00:00 +0800",Pedometer,16961.0,0.0,0.0,10345.0,0.0
"06/27/2018, 00:00:00 +0800",Pedometer,16159.0,0.0,0.0,10506.0,0.0
"06/28/2018, 00:00:00 +0800",Pedometer,14364.0,0.0,0.0,9078.0,0.0
"06/29/2018, 00:00:00 +0800",Pedometer,5797.0,0.0,0.0,3847.0,0.0
"06/30/2018, 00:00:00 +0800",Pedometer,16477.0,0.0,0.0,10123.0,0.0
"07/01/2018, 00:00:00 +0800",Pedometer,2159.0,0.0,0.0,1405.0,0.0
"07/02/2018, 00:00:00 +0800",Pedometer,1933.0,0.0,0.0,1227.0,0.0
"07/03/2018, 00:00:00 +0800",Pedometer,4680.0,0.0,0.0,2883.0,0.0
"07/04/2018, 00:00:00 +0800",Pedometer,3746.0,0.0,0.0,2384.0,0.0
"07/05/2018, 00:00:00 +0800",Pedometer,7416.0,0.0,0.0,4892.0,0.0
"07/06/2018, 00:00:00 +0800",Pedometer,8108.0,0.0,0.0,5437.0,0.0
"07/07/2018, 00:00:00 +0800",Pedometer,324.0,0.0,0.0,230.0,0.0
"07/08/2018, 00:00:00 +0800",Pedometer,775.0,0.0,0.0,503.0,0.0
"07/09/2018, 00:00:00 +0800",Pedometer,3995.0,0.0,0.0,2519.0,0.0
"07/10/2018, 00:00:00 +0800",Pedometer,5636.0,0.0,0.0,3890.0,0.0
"07/11/2018, 00:00:00 +0800",Pedometer,3350.0,0.0,0.0,2138.0,0.0
"07/12/2018, 00:00:00 +0800",Pedometer,6729.0,0.0,0.0,4541.0,0.0
"07/13/2018, 00:00:00 +0800",Pedometer,2338.0,0.0,0.0,1588.0,0.0
"07/14/2018, 00:00:00 +0800",Pedometer,1744.0,0.0,0.0,1110.0,0.0
"07/15/2018, 00:00:00 +0800",Pedometer,3756.0,0.0,0.0,2517.0,0.0
"07/16/2018, 00:00:00 +0800",Pedometer,4360.0,0.0,0.0,2929.0,0.0
"07/17/2018, 00:00:00 +0800",Pedometer,11235.0,0.0,0.0,6900.0,0.0
"07/18/2018, 00:00:00 +0800",Pedometer,5854.0,0.0,0.0,4042.0,0.0
"07/19/2018, 00:00:00 +0800",Pedometer,9344.0,0.0,0.0,6387.0,0.0
"07/20/2018, 00:00:00 +0800",Pedometer,12324.0,0.0,0.0,8000.0,0.0
"07/21/2018, 00:00:00 +0800",Pedometer,3802.0,0.0,0.0,2300.0,0.0
"07/22/2018, 00:00:00 +0800",Pedometer,12057.0,0.0,0.0,7552.0,0.0
"07/23/2018, 00:00:00 +0800",Pedometer,14436.0,0.0,0.0,9056.0,0.0
"07/24/2018, 00:00:00 +0800",Pedometer,16956.0,0.0,0.0,10099.0,0.0
"07/25/2018, 00:00:00 +0800",Pedometer,15894.0,0.0,0.0,9617.0,0.0
"07/26/2018, 00:00:00 +0800",Pedometer,16958.0,0.0,0.0,10920.0,0.0
"07/27/2018, 00:00:00 +0800",Pedometer,18812.0,0.0,0.0,11338.0,0.0
"07/28/2018, 00:00:00 +0800",Pedometer,15666.0,0.0,0.0,9342.0,0.0
"07/29/2018, 00:00:00 +0800",Pedometer,15557.0,0.0,0.0,10007.0,0.0
"07/30/2018, 00:00:00 +0800",Pedometer,12113.0,0.0,0.0,7848.0,0.0
"07/31/2018, 00:00:00 +0800",Pedometer,14153.0,0.0,0.0,8653.0,0.0
"08/01/2018, 00:00:00 +0800",Pedometer,17191.0,0.0,0.0,10527.0,0.0
"08/02/2018, 00:00:00 +0800",Pedometer,8766.0,0.0,0.0,5554.0,0.0
